Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-08-04,10.833775231178493,10.8718264578902,10.63264598550753,10.670697212219238,4713000,0.0,0.0
2006-08-07,10.589159293957715,10.643518636551308,10.545672027246484,10.632646560668945,3259700,0.0,0.0
2006-08-08,10.600032231841078,10.719621965817515,10.529365806495527,10.578288078308105,5262500,0.0,0.0
2006-08-09,10.860954387303504,10.980545141955758,10.7848519338471,10.790287971496582,8494500,0.0,0.0
2006-08-10,10.763109771890699,10.871828471331355,10.70331542033486,10.844649314880371,5897800,0.0,0.0
2006-08-11,10.67069721221924,10.708749475749116,10.605466834090072,10.670697212219238,4808100,0.0,0.0
2006-08-14,10.719620518871492,10.904441651681188,10.714184481222011,10.790287971496582,3928800,0.0,0.0
2006-08-15,11.002288517334259,11.29582833647667,11.002288517334259,11.268648147583008,10600900,0.0,0.0
2006-08-16,11.409983507599016,11.638291939993485,11.409983507599016,11.600240707397461,9001400,0.0,0.0
2006-08-17,11.61654730109252,11.74157305947774,11.480649467156015,11.573060035705566,5360800,0.0,0.0
2006-08-18,11.562192230575226,11.605679512023926,11.453473508544189,11.605679512023926,3157000,0.0,0.0
2006-08-21,11.583931828386662,11.627419096604013,11.551316636428211,11.589367866516113,3107700,0.0,0.0
2006-08-22,11.556753806331603,11.708959778407273,11.540445690346166,11.63829231262207,3520200,0.0,0.0
2006-08-23,11.55675453124323,11.583933689438778,11.339318155223566,11.409984588623047,6967500,0.0,0.0
2006-08-24,11.344753063951801,11.36106014251709,11.230598329903165,11.36106014251709,4765400,0.0,0.0
2006-08-25,11.21972370147705,11.268646999683801,11.187108514945246,11.21972370147705,4106600,0.0,0.0
2006-08-28,11.317572201081509,11.46977815852207,11.295829085343291,11.404546737670898,3661600,0.0,0.0
2006-08-29,11.469777295491921,11.480649370952102,11.246904932649102,11.458905220031738,12390900,0.0,0.0
2006-08-30,11.540444104130708,11.545880142045347,11.355622962305892,11.371931076049805,11062200,0.0,0.0
2006-08-31,11.420853800444588,11.426289838083152,11.274083894657865,11.350186347961426,7096900,0.0,0.0
2006-09-01,11.21428947622256,11.317572126549134,11.105571824610918,11.2251615524292,7992200,0.0,0.0
2006-09-05,10.985980985275807,11.067520519452932,10.909878525983286,11.0457763671875,8791400,0.0,0.0
2006-09-06,10.752238875411464,10.752238875411464,10.572853744704636,10.594596862792969,15781400,0.0,0.0
2006-09-07,10.475009060668198,10.600034864074674,10.42608573988852,10.469573020935059,9585100,0.0,0.0
2006-09-08,10.344545051386325,10.49131394617346,10.317364858412153,10.485878944396973,10504100,0.0,0.0
2006-09-11,10.40977544088764,10.556545372493122,10.322800897006989,10.485878944396973,9131800,0.0,0.0
2006-09-12,10.600031171334503,10.790288348440047,10.600031171334503,10.76854419708252,16455300,0.0,0.0
2006-09-13,10.719622499478106,10.860956394023617,10.687007304373253,10.844649314880371,11818700,0.0,0.0
2006-09-14,10.551111317326678,10.65439399640721,10.475008836329728,10.545675277709961,11672000,0.0,0.0
2006-09-15,10.502183727264043,10.502183727264043,10.355413827746958,10.388030052185059,11604000,0.0,0.0
2006-09-18,10.1760294891077,10.328235437226644,10.170593451301503,10.279312133789062,15315500,0.0,0.0
2006-09-19,10.284747792593294,10.295619867805042,10.12167081168968,10.241260528564453,8058800,0.0,0.0
2006-09-20,10.306493271971139,10.420648014261495,10.295622231082188,10.393468856811523,8844100,0.0,0.0
2006-09-21,10.556542781687616,10.621774191998071,10.453260147370269,10.529363632202148,11453200,0.0,0.0
2006-09-22,10.589157863779665,10.610902012607614,10.496747304897049,10.540234565734863,7299300,0.0,0.0
2006-09-25,10.491312869087448,10.735929396649803,10.458697677685214,10.681570053100586,10322000,0.0,0.0
2006-09-26,10.610904492126288,10.687006957171297,10.56741722112652,10.627211570739746,11255600,0.0,0.0
2006-09-27,10.676134295132826,10.850083369598964,10.648955141054342,10.725057601928711,11748400,0.0,0.0
2006-09-28,10.877261152080376,10.920748411068072,10.768542486202113,10.817465782165527,13493100,0.0,0.0
2006-09-29,10.714184866386248,10.822903549647867,10.681569676135043,10.703313827514648,10313700,0.0,0.0
2006-10-02,10.621775051600208,10.741364770559793,10.621775051600208,10.659826278686523,6104900,0.0,0.0
2006-10-03,10.567415991846726,10.763108170172154,10.54567184046712,10.703313827514648,7384300,0.0,0.0
2006-10-04,10.561979850159378,10.725056836630275,10.54567173678501,10.714184761047363,15077500,0.0,0.0
2006-10-05,10.648955724648792,10.654391763126053,10.502185796217708,10.627211570739746,14180100,0.0,0.0
2006-10-06,10.518492687736904,10.621775333150442,10.507620612047436,10.583723068237305,6077400,0.0,0.0
2006-10-09,10.545673067217475,10.648955724648792,10.513057873172231,10.627211570739746,8937300,0.0,0.0
2006-10-10,10.697879579112735,10.77941808678886,10.687007501604352,10.773982048034668,8655100,0.0,0.0
2006-10-11,10.801161646408335,11.024034038952824,10.790289569499256,10.931623458862305,12659900,0.0,0.0
2006-10-12,10.953363532066346,11.111005492986381,10.91531231027683,11.06751823425293,9850200,0.0,0.0
2006-10-13,10.985979090581763,11.01315927622593,10.904440607285398,10.980544090270996,7819100,0.0,0.0
2006-10-16,10.958800415074007,11.045774939255697,10.888134002983175,11.01315975189209,11939900,0.0,0.0
2006-10-17,10.8826992978964,10.888135335925508,10.714185229448775,10.806595802307129,17127700,0.0,0.0
2006-10-18,10.866392154592624,11.002290007006467,10.64351975957939,10.801161766052246,26910000,0.0,0.0
2006-10-19,10.36085259022587,10.561981879888604,10.355416551389753,10.518494606018066,37783600,0.0,0.0
2006-10-20,10.589157863779665,10.605465975400627,10.518491453724996,10.540234565734863,11210300,0.0,0.0
2006-10-23,10.556544103128848,10.670697789438995,10.529364950241161,10.632646560668945,10010800,0.0,0.0
2006-10-24,10.496751957978054,10.56198339656011,10.447828638246145,10.545675277709961,11598600,0.0,0.0
2006-10-25,10.464133824435486,10.567416474570193,10.442389672062598,10.551108360290527,13356500,0.0,0.0
2006-10-26,10.757673074473526,10.763108075452394,10.63264627877749,10.708749771118164,14833500,0.0,0.0
2006-10-27,10.839211567793066,10.84464760559013,10.692441657726977,10.708749771118164,10251300,0.0,0.0
2006-10-30,10.708749854706936,10.871826842618939,10.703313816867443,10.828339576721191,13568800,0.0,0.0
2006-10-31,10.790288725038046,10.82833995442356,10.757673533681638,10.806595802307129,11677500,0.0,0.0
2006-11-01,10.768544303249227,10.768544303249227,10.632646466379486,10.638082504272461,8554400,0.0,0.0
2006-11-02,10.600032415171764,10.643519686171532,10.523929950126755,10.627211570739746,5583200,0.0,0.0
2006-11-03,10.572852135137987,10.600031287815355,10.447825337094732,10.513056755065918,7454100,0.0,0.0
2006-11-06,10.589159293957715,10.670697789438995,10.572852216952393,10.632646560668945,12225100,0.0,0.0
2006-11-07,10.763109415375055,10.80659668634718,10.665263833301516,10.687006950378418,8603500,0.0,0.0
2006-11-08,10.610903632259372,10.703314205247569,10.572852402820393,10.681570053100586,13284000,0.0,0.0
2006-11-09,10.779416965680118,10.779416965680118,10.545672507652245,10.600031852722168,17708300,0.0,0.0
2006-11-10,10.627211563984874,10.708751104273642,10.561981175935848,10.687006950378418,7542600,0.0,0.0
2006-11-13,10.69244412090806,10.757675552681748,10.670699964710687,10.735931396484375,8479200,0.0,0.0
2006-11-14,10.812033177769166,10.850084411861564,10.681571359387357,10.839213371276855,9622000,0.0,0.0
2006-11-15,10.877262869885202,10.991416553949001,10.866390794216782,10.953365325927734,11017100,0.0,0.0
2006-11-16,10.888134862170798,10.942493166460208,10.817467407685454,10.893570899963379,10748400,0.0,0.0
2006-11-17,10.752238920071267,10.850084507102729,10.719622687575738,10.83377742767334,6409100,0.0,0.0
2006-11-20,10.790289965160042,10.909879705090077,10.779417887852304,10.844649314880371,6302300,0.0,0.0
2006-11-21,10.915312494571385,11.089261532442155,10.915312494571385,11.056646347045898,12574400,0.0,0.0
2006-11-22,11.382802584720539,11.415417773765066,11.323007207457097,11.344751358032227,16714600,0.0,0.0
2006-11-24,11.317573537230476,11.388241004563747,11.301266457706172,11.377368927001953,3735400,0.0,0.0
2006-11-27,11.176239231364251,11.214290464622982,10.980547026488157,11.0403413772583,12943500,0.0,0.0
2006-11-28,10.882697487576571,10.931620784881988,10.822902116021492,10.920748710632324,13943500,0.0,0.0
2006-11-29,10.99685410541713,11.04577741584074,10.991418066834692,11.0403413772583,11729100,0.0,0.0
2006-11-30,10.947931563606728,11.034906113395225,10.90444428871248,10.991418838500977,7008600,0.0,0.0
2006-12-01,10.877261629859083,10.909876816327953,10.790287108063373,10.850081443786621,13414200,0.0,0.0
2006-12-04,10.81203107672118,10.904441643052907,10.81203107672118,10.855518341064453,6450600,0.0,0.0
2006-12-05,10.985980785232744,11.16536692770139,10.964237670181477,11.121878623962402,14442000,0.0,0.0
2006-12-06,11.034904567042213,11.176238449847602,11.013161451051223,11.149059295654297,9749200,0.0,0.0
2006-12-07,11.176238170325353,11.225161476104331,11.040340329121141,11.0457763671875,6519300,0.0,0.0
2006-12-08,11.007727025832017,11.138188851349591,10.964239750659491,11.105573654174805,7753900,0.0,0.0
2006-12-11,11.187110526252233,11.22516175685017,11.127315142845035,11.149059295654297,12223400,0.0,0.0
2006-12-12,11.132750416606525,11.143622492264615,11.024032770480229,11.078391075134277,14848000,0.0,0.0
2006-12-13,11.116445732172542,11.14362489034846,11.045778262005673,11.105573654174805,14011300,0.0,0.0
2006-12-14,11.040339370904947,11.170801162719727,11.018596257344896,11.170801162719727,6421200,0.0,0.0
2006-12-15,11.192544162484694,11.20341623655613,11.029467198685358,11.056646347045898,8386500,0.0,0.0
2006-12-18,11.132748791909847,11.170800014341824,11.013159087578206,11.056646347045898,6146000,0.0,0.0
2006-12-19,11.018599103829754,11.138188851349591,11.002290986833147,11.105573654174805,5344100,0.0,0.0
2006-12-20,11.094697382154575,11.127312567000155,11.00772286468767,11.06751823425293,10056600,0.0,0.0
2006-12-21,11.072956085205078,11.127314389913527,10.947929288648323,11.072956085205078,9889300,0.0,0.0
2006-12-22,11.111005870908794,11.127312945477227,10.915312681543064,10.980544090270996,6121800,0.0,0.0
2006-12-26,10.980547797391228,11.02947111124956,10.931624483532895,10.991418838500977,3366900,0.0,0.0
2006-12-27,11.067519943047422,11.17623758825774,11.062083905264178,11.143622398376465,4406700,0.0,0.0
2006-12-28,11.154493613189928,11.17080068846311,11.067519089005915,11.138185501098633,4363100,0.0,0.0
2006-12-29,11.078391558767402,11.181674208391712,11.0457763671875,11.0457763671875,4125900,0.0,0.0
2007-01-03,11.214291286438923,11.350189150503866,11.176240050391685,11.230599403381348,11128800,0.0,0.0
2007-01-04,11.14905870564074,11.41541834254869,11.143622667726103,11.371931076049805,9667100,0.0,0.0
2007-01-05,10.81746913037297,10.855520364162514,10.703315429004341,10.7848539352417,35807700,0.0,0.0
2007-01-08,10.757674604909308,10.768545645231802,10.64895590713764,10.676135063171387,12109200,0.0,0.0
2007-01-09,10.654390332611884,10.659826370359275,10.523928537129068,10.534799575805664,14194600,0.0,0.0
2007-01-10,10.388033199557555,10.393469238610919,10.257571372732116,10.371725082397461,21479100,0.0,0.0
2007-01-11,10.469568155680195,10.621774087021588,10.447824006852247,10.540234565734863,18222800,0.0,0.0
2007-01-12,10.534801473617902,10.632648097061331,10.453262966354503,10.594596862792969,14985400,0.0,0.0
2007-01-16,10.77941589619762,10.871826462602467,10.763107783249175,10.790287971496582,15807300,0.0,0.0
2007-01-17,10.817467122925821,10.88269853790143,10.77941589619762,10.790287971496582,10038200,0.0,0.0
2007-01-18,10.81746625731775,10.860953518215606,10.73049173552204,10.850081443786621,13547700,0.0,0.0
2007-01-19,10.71961826501984,10.991413869438558,10.71961826501984,10.942490577697754,25655600,0.0,0.0
2007-01-22,10.871828480137328,10.909879713926872,10.768545819266883,10.7848539352417,12935100,0.0,0.0
2007-01-23,10.75223873140132,10.909879705090077,10.735930615439713,10.844649314880371,18899400,0.0,0.0
2007-01-24,10.93162173155493,11.10557078734117,10.8718263548216,10.985980033874512,29515300,0.0,0.0
2007-01-25,11.708957483393352,11.71982852176784,11.333879183792382,11.475213050842285,60580000,0.0,0.0
2007-01-26,11.589368511431728,11.75788155554896,11.556753317658336,11.73070240020752,23879900,0.0,0.0
2007-01-29,11.621983338823076,11.719829953876966,11.594804184338455,11.632855415344238,19681500,0.0,0.0
2007-01-30,11.774192011836305,11.9100898891999,11.752448890603763,11.88291072845459,15952000,0.0,0.0
2007-01-31,11.882904925082828,12.04054584669031,11.833981630179606,12.01336669921875,12126100,0.0,0.0
2007-02-01,12.029677402802902,12.089472789464581,11.980755129955915,12.024242401123047,10937400,0.0,0.0
2007-02-02,11.888341239168723,12.024239053331604,11.877469165199363,11.997058868408203,9769800,0.0,0.0
2007-02-05,12.040548619466007,12.078599849416083,11.969882197675616,12.018805503845215,6781400,0.0,0.0
2007-02-06,12.067730916815096,12.089474036231831,11.92096097268301,12.007935523986816,8086200,0.0,0.0
2007-02-07,12.007930942377564,12.040546127467604,11.931828498228123,11.997058868408203,14866400,0.0,0.0
2007-02-08,11.904648313304723,12.018803016346924,11.861161054245322,11.997058868408203,8788200,0.0,0.0
2007-02-09,11.931831273786091,11.95357438996461,11.752446158835616,11.817676544189453,13811500,0.0,0.0
2007-02-12,11.85029326703599,11.872037422840505,11.785062873259275,11.839422225952148,9268600,0.0,0.0
2007-02-13,11.92639294084188,12.13295717047613,11.92639294084188,12.089469909667969,12267300,0.0,0.0
2007-02-14,12.230804437609592,12.502600091778694,12.230804437609592,12.480855941772461,18714300,0.0,0.0
2007-02-15,12.453678800452431,12.524346262556572,12.410191530241539,12.469986915588379,9073100,0.0,0.0
2007-02-16,12.475421321411922,12.616754153488534,12.45911320841008,12.578702926635742,11694600,0.0,0.0
2007-02-20,12.518909832766395,12.556961063408941,12.426499256855235,12.49716567993164,9730400,0.0,0.0
2007-02-21,12.393882081088517,12.491728687735868,12.361266891145466,12.437369346618652,9366600,0.0,0.0
2007-02-22,12.41562843322754,12.426500510741956,12.339525964263384,12.415628433227539,9856700,0.0,0.0
2007-02-23,12.38301323750267,12.48085882467728,12.366705121231046,12.415628433227539,14065200,0.0,0.0
2007-02-26,12.426502667766318,12.518913269042967,12.366707267875967,12.518913269042969,9386100,0.0,0.0
2007-02-27,12.160139498159873,12.236241958772949,11.68721454636283,11.888343811035156,16492900,0.0,0.0
2007-02-28,11.84485501624978,11.920957467056358,11.719828228301376,11.866598129272461,12758500,0.0,0.0
2007-03-01,11.540445587912453,11.741574869340841,11.431727926096269,11.703523635864258,17188200,0.0,0.0
2007-03-02,11.53501102031168,11.611114533788365,11.469780622267074,11.491523742675781,15770500,0.0,0.0
2007-03-05,11.301262862999065,11.578493494914545,11.290390788895463,11.426288604736328,12958100,0.0,0.0
2007-03-06,11.660033226013184,11.692648412099329,11.556750593785972,11.660033226013184,12179900,0.0,0.0
2007-03-07,11.649162575605533,11.790496448345033,11.621982386529746,11.692649841308594,5768100,0.0,0.0
2007-03-08,11.763317198515734,11.92095919728769,11.757881160266534,11.817676544189453,8150100,0.0,0.0
2007-03-09,11.855726533247426,11.899213797867525,11.747008890106267,11.774188041687012,9010500,0.0,0.0
2007-03-12,11.774190234301383,11.823113545711866,11.719830884198803,11.757882118225098,7268500,0.0,0.0
2007-03-13,11.714395754044864,11.801370306227163,11.540446649680264,11.578497886657715,8767600,0.0,0.0
2007-03-14,11.518702297979127,11.616548917922943,11.3828044451279,11.594804763793945,8940300,0.0,0.0
2007-03-15,11.611111058566188,11.806803230947544,11.583930870167267,11.774188041687012,8484300,0.0,0.0
2007-03-16,11.915523154740518,11.969882500394629,11.83942069291573,11.877471923828125,8584800,0.0,0.0
2007-03-19,12.073163421040462,12.084035496908543,11.980753886616425,12.045984268188477,8126300,0.0,0.0
2007-03-20,11.904650578974016,12.073163610297998,11.850291235599693,12.035112380981445,9869800,0.0,0.0
2007-03-21,12.181881894395977,12.448241527626044,12.067728210219464,12.426498413085938,9518400,0.0,0.0
2007-03-22,12.605882730672032,12.62218980635857,12.448240753581247,12.480855941772461,12316500,0.0,0.0
2007-03-23,12.497163960297334,12.551523298085995,12.41018943456273,12.486291885375977,10638600,0.0,0.0
2007-03-26,12.480858538092853,12.480858538092853,12.296038408683495,12.431936264038086,10293600,0.0,0.0
2007-03-27,12.38844737377463,12.410190488646009,12.26885661311828,12.355831146240234,7429100,0.0,0.0
2007-03-28,12.25798618440455,12.285166377668805,12.132960405844043,12.1873197555542,9729000,0.0,0.0
2007-03-29,12.459113309248236,12.508036611831553,12.35039462865905,12.448241233825684,8843400,0.0,0.0
2007-03-30,12.415623956126398,12.513470544835691,12.393879808938552,12.459111213684082,7637200,0.0,0.0
2007-04-02,12.372139460348315,12.383011536369164,12.252549734573678,12.339524269104004,12068800,0.0,0.0
2007-04-03,12.415625565390034,12.546087354973025,12.361266227192585,12.480855941772461,10252900,0.0,0.0
2007-04-04,12.709164912886665,12.714600950636363,12.589575192847839,12.687421798706055,11061200,0.0,0.0
2007-04-05,12.796142578125002,12.877681084103209,12.752654268997043,12.796142578125,8728600,0.0,0.0
2007-04-09,12.883117122744203,12.893988163207837,12.681987840300826,12.796142578125,7970600,0.0,0.0
2007-04-10,12.839630105171606,12.953783808442225,12.81244991142738,12.904860496520996,10262800,0.0,0.0
2007-04-11,12.932039955561542,12.942910995623244,12.681987371412704,12.709166526794434,10704200,0.0,0.0
2007-04-12,12.709164715645784,12.796140281472962,12.627626224302109,12.763524055480957,15535700,0.0,0.0
2007-04-13,12.883117854483535,12.980963445123834,12.78527122702482,12.93204116821289,7764700,0.0,0.0
2007-04-16,13.040756801269271,13.144039451556733,13.029884725066749,13.062500953674316,11302200,0.0,0.0
2007-04-17,13.073372954587272,13.084245031589422,12.964655295020767,13.002706527709961,8763500,0.0,0.0
2007-04-18,12.937473590956406,13.046192274639015,12.834191981957957,12.975525856018066,12617900,0.0,0.0
2007-04-19,13.42670774132166,13.502810204103499,13.372348394983936,13.399527549743652,22460100,0.0,0.0
2007-04-20,13.589783281026548,13.714809038375629,13.481064600051063,13.616962432861328,17226000,0.0,0.0
2007-04-23,13.52455415757599,13.595221623234098,13.502811039786206,13.529990196228027,7214200,0.0,0.0
2007-04-24,13.66588631393466,13.676758389855934,13.535424513334075,13.638707160949707,9547400,0.0,0.0
2007-04-25,13.725681399348312,13.818091969054276,13.676758095573495,13.780040740966797,7564000,0.0,0.0
2007-04-26,13.894195457729536,13.99747811079794,13.839836112071518,13.959426879882812,9435700,0.0,0.0
2007-04-27,13.888757236739515,13.937680536461167,13.807218749476132,13.915937423706055,7252800,0.0,0.0
2007-04-30,13.807218839049684,13.91050147655634,13.725680351257324,13.725680351257324,9228600,0.0,0.0
2007-05-01,13.736555565900176,13.79091491579279,13.638708943457141,13.769170761108398,5822500,0.0,0.0
2007-05-02,13.975732803344727,14.068143372284315,13.959425726767162,13.975732803344727,9075400,0.0,0.0
2007-05-03,13.877888756757246,14.024657646156676,13.834401486413284,13.93768310546875,9056400,0.0,0.0
2007-05-04,14.101655044882362,14.162796696984042,14.029395283061923,14.112771034240723,7398100,0.565,0.0
2007-05-07,14.034951146452793,14.073859752279507,13.923782792507902,13.929341316223145,10991700,0.0,0.0
2007-05-08,13.851527381761848,13.851527381761848,13.751476051575871,13.807060241699219,13775300,0.0,0.0
2007-05-09,13.784826992748535,13.968254089355467,13.779269527555265,13.968254089355469,9178700,0.0,0.0
2007-05-10,13.857087213060705,13.912671408423817,13.573608770871143,13.59028434753418,9906900,0.0,0.0
2007-05-11,13.790384674505066,13.934903144836428,13.751476059450516,13.934903144836426,7728500,0.0,0.0
2007-05-14,14.57411822779857,14.57411822779857,14.368458108856412,14.42959976196289,18067000,0.0,0.0
2007-05-15,14.474062953495464,14.685281524226449,14.462945907620188,14.624138832092285,15268000,0.0,0.0
2007-05-16,14.86871692814132,14.902067024400646,14.729756956850279,14.81869125366211,7292700,0.0,0.0
2007-05-17,14.77422193162758,14.846480639588602,14.69084617315554,14.76866340637207,6375400,0.0,0.0
2007-05-18,14.92430116596431,15.063261137602375,14.8909510696217,15.029911041259766,11234300,0.0,0.0
2007-05-21,15.085490112082432,15.096607161257682,14.96320575169516,14.990997314453125,12282100,0.0,0.0
2007-05-22,14.857598927684469,14.857598927684469,14.66305476825802,14.690847396850586,9830400,0.0,0.0
2007-05-23,14.718638148674396,14.824248011106167,14.657496489523638,14.668612480163574,6262500,0.0,0.0
2007-05-24,14.757548452825613,14.779782557006985,14.512979667913156,14.596355438232422,9960700,0.0,0.0
2007-05-25,14.813129356938214,14.863155020034345,14.751987704405323,14.824246406555176,7403400,0.0,0.0
2007-05-29,14.846477993305129,14.879829138893562,14.679726506083366,14.7130765914917,5412000,0.0,0.0
2007-05-30,14.868714878906536,15.129959207263537,14.846480777677701,15.096609115600586,10773100,0.0,0.0
2007-05-31,15.28559333486822,15.324501948273598,15.129957821066508,15.218892097473145,16681300,0.0,0.0
2007-06-01,15.307829869050625,15.674684082627927,15.291154292004249,15.6691255569458,13150000,0.0,0.0
2007-06-04,15.730264199469516,15.874782658921553,15.724706735034585,15.841432571411133,9369300,0.0,0.0
2007-06-05,15.880343953633398,15.897019530387505,15.580190993321944,15.746942520141602,8229600,0.0,0.0
2007-06-06,15.813641642255536,15.852550255940335,15.62465603848919,15.685797691345215,5626500,0.0,0.0
2007-06-07,15.669120926759366,15.780288227011097,15.313382809485677,15.380084037780762,11649500,0.0,0.0
2007-06-08,15.469021360220971,15.66356549934721,15.430112744431778,15.59130573272705,10203400,0.0,0.0
2007-06-11,15.641331775690148,15.808084353322286,15.602423158963402,15.735824584960938,7208400,0.0,0.0
2007-06-12,15.418998292800097,15.502374063568741,15.28559684753418,15.28559684753418,9142500,0.0,0.0
2007-06-13,15.430108838623934,15.652444486982779,15.407874743698049,15.61353588104248,7719400,0.0,0.0
2007-06-14,15.65800721778872,15.924810067505309,15.65800721778872,15.88590145111084,7106700,0.0,0.0
2007-06-15,16.086001743963262,16.18605306288304,16.008183462481142,16.124910354614258,7534300,0.0,0.0
2007-06-18,16.163821698451542,16.169380223795898,15.885901792315734,15.924810409545898,4946200,0.0,0.0
2007-06-19,15.908135925563007,15.930368966804656,15.719150304197624,15.90257740020752,7440000,0.0,0.0
2007-06-20,16.19717055984851,16.224963184458886,15.669123414414061,15.72470760345459,17143200,0.0,0.0
2007-06-21,15.42455381155014,15.591305320575884,15.324502482062599,15.56351375579834,12464000,0.0,0.0
2007-06-22,15.59686338921755,15.624656013362147,15.357852122475059,15.4301118850708,7130400,0.0,0.0
2007-06-25,15.35785392186734,15.519047980251568,15.263361109064943,15.335620880126953,9172000,0.0,0.0
2007-06-26,15.46346544122207,15.469023967297373,15.252246751262811,15.28559684753418,6217500,0.0,0.0
2007-06-27,15.241129350025869,15.40788088774384,15.20222072857037,15.374530792236328,5946200,0.0,0.0
2007-06-28,15.574632854470632,15.669125671396214,15.519048657423753,15.541281700134277,10424600,0.0,0.0
2007-06-29,15.708033391625344,15.713591917029715,15.530164819406735,15.62465763092041,8225800,0.0,0.0
2007-07-02,15.674682424619656,15.897018127484987,15.663565374431323,15.86922550201416,6659700,0.0,0.0
2007-07-03,16.180500065923493,16.247200261202146,16.147148908103677,16.19161605834961,4545400,0.0,0.0
2007-07-05,16.041537696821724,16.0971208312054,15.841435020463429,15.941486358642578,7226600,0.0,0.0
2007-07-06,16.03041537832086,16.13602520727133,15.9859482493175,16.07488250732422,5008800,0.0,0.0
2007-07-09,16.041537386268157,16.202730381184825,16.01930328480086,16.136030197143555,4248000,0.0,0.0
2007-07-10,16.09156216447533,16.197170960063566,15.985952308706842,15.997069358825684,5888200,0.0,0.0
2007-07-11,16.008183277786237,16.080443034030214,15.963716143243836,16.041534423828125,9363500,0.0,0.0
2007-07-12,16.491766289864767,16.675193374577916,16.402832010014773,16.647401809692383,14152600,0.0,0.0
2007-07-13,16.830829033140706,16.847503548137375,16.575142181329177,16.625167846679688,8032800,0.0,0.0
2007-07-16,16.66408039298428,16.74189870198707,16.54179599338061,16.591821670532227,5970900,0.0,0.0
2007-07-17,16.669634651983895,16.80303607017772,16.619608987638685,16.714101791381836,6534400,0.0,0.0
2007-07-18,16.586256765827567,16.625165375276197,16.330569952025005,16.525114059448242,10365600,0.0,0.0
2007-07-19,16.56958399282853,16.675193850733653,16.53623390197754,16.53623390197754,6768500,0.0,0.0
2007-07-20,16.463977632233647,16.486210676031998,16.213849263374527,16.274991989135742,6802700,0.0,0.0
2007-07-23,16.152704339295802,16.197171481021133,16.074887106321544,16.119354248046875,6753900,0.0,0.0
2007-07-24,16.058211114494757,16.124912355444486,15.77473269577386,15.86922550201416,8033600,0.0,0.0
2007-07-25,15.902578476692119,15.930370045170534,15.56907435404924,15.646891593933105,12052600,0.0,0.0
2007-07-26,15.213336298891463,15.418996438036393,15.041025191825874,15.402320861816406,21109600,0.0,0.0
2007-07-27,15.680241662661288,15.985954216328938,15.28559587797116,15.541281700134277,13732900,0.0,0.0
2007-07-30,15.95260269363013,15.985952784799633,15.780291592197086,15.88590145111084,11670600,0.0,0.0
2007-07-31,16.086004017112757,16.213846915940405,15.841434209657045,15.919251441955566,9803000,0.0,0.0
2007-08-01,15.70803372999175,15.952603552150768,15.530165153941677,15.791409492492676,16401000,0.0,0.0
2007-08-02,16.99202039529328,17.203240086628135,16.85861898716713,17.175447463989258,30007600,0.0,0.0
2007-08-03,16.919763901408796,17.053165326916922,16.363924098368113,16.480649948120117,20059600,0.0,0.0
2007-08-06,16.63629000544581,16.803041567699847,16.44730433612827,16.769691467285156,13681700,0.0,0.0
2007-08-07,16.569585391266852,16.797479641646255,16.31945809850379,16.541793823242188,13637600,0.0,0.0
2007-08-08,16.941996851093183,17.314409559534166,16.908646759940638,17.11986541748047,15370500,0.0,0.0
2007-08-09,16.758572831082407,16.96979258751598,16.419511211829267,16.46953582763672,12307500,0.0,0.0
2007-08-10,16.36392215526381,16.686309160338933,16.197169598044162,16.61960792541504,14154100,0.0,0.0
2007-08-13,16.92531920098095,17.153213391980426,16.886409531632186,16.941993713378906,10182000,0.0,0.0
2007-08-14,16.947553553711938,16.986462165902243,16.552907847004363,16.586257934570312,8723700,0.0,0.0
2007-08-15,16.258310155907402,16.49732138081963,15.985948848038591,16.035974502563477,14071600,0.0,0.0
2007-08-16,15.785852432250977,15.930370928751312,15.202220980390003,15.785852432250977,20077300,0.0,0.0
2007-08-17,16.430624824469415,16.536234687390635,16.052653576271634,16.325016021728516,14756500,0.0,0.0
2007-08-20,16.602935861131463,16.6251689025992,16.219406089145053,16.46397590637207,10882600,0.0,0.0
2007-08-21,16.41395101627256,16.669636836269135,16.38615838789443,16.50844383239746,9054900,0.0,0.0
2007-08-22,16.96423097977364,17.053165263112977,16.875296696434297,16.969789505004883,12950200,0.0,0.0
2007-08-23,16.925324736629285,16.93644072847019,16.586262071241503,16.753013610839844,8483100,0.0,0.0
2007-08-24,16.95311494303913,17.214359283447266,16.925323375401366,17.214359283447266,6483400,0.0,0.0
2007-08-27,17.164332008598787,17.24770882407659,17.0865147783451,17.114307403564453,5544600,0.0,0.0
2007-08-28,17.02537381461832,17.080958010595293,16.641845088755968,16.680753707885742,5685900,0.0,0.0
2007-08-29,17.492277938550128,17.886924743652344,17.470044898080012,17.886924743652344,14009100,0.0,0.0
2007-08-30,18.070350571350204,18.259336184047278,17.87025002881259,18.048118591308594,19029200,0.0,0.0
2007-08-31,18.41497236459403,18.420529829393008,18.22042717086212,18.276012420654297,6766800,0.0,0.0
2007-09-04,18.26489586763756,18.770709992525685,18.242661767115756,18.67621612548828,7781400,0.0,0.0
2007-09-05,18.665100230198604,18.676215159524094,18.320478051016654,18.548372268676758,10672300,0.0,0.0
